,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_group,experience_number
2975,2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L,Analyst,1
2976,2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M,Manager,2
2977,2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M,Manager,2
2978,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
2979,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,Scientist,3
2980,2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,Engineer,4
2981,2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,Engineer,4
2982,2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M,Analyst,3
2983,2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M,Analyst,3
2984,2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M,Scientist,2
2985,2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M,Scientist,2
2986,2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M,Other,3
2987,2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M,Other,3
2988,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Engineer,3
2989,2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,M,Engineer,3
2990,2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M,Engineer,3
2991,2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,Engineer,3
2992,2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M,Manager,3
2993,2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M,Manager,3
2994,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,Engineer,3
2995,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,Engineer,3
2996,2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,Architect,3
2997,2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,Architect,3
2998,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,Engineer,3
2999,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,Engineer,3
3000,2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,Engineer,3
3001,2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L,Engineer,3
3002,2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M,Engineer,3
3003,2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M,Engineer,3
3004,2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,Engineer,3
3005,2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,Engineer,3
3006,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M,Engineer,2
3007,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,Engineer,2
3008,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,Analyst,3
3009,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,Analyst,3
3010,2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M,Engineer,3
3011,2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M,Engineer,3
3012,2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,Engineer,3
3013,2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,Engineer,3
3014,2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,Engineer,1
3015,2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,Analyst,3
3016,2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,Analyst,3
3017,2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,Analyst,3
3018,2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Analyst,3
3019,2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M,Engineer,3
3020,2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M,Engineer,3
3021,2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,Engineer,3
3022,2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,Engineer,3
3023,2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,Analyst,2
3024,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M,Scientist,3
3025,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M,Scientist,3
3026,2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,Analyst,2
3027,2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Scientist,3
3028,2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,Scientist,3
3029,2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,Engineer,3
3030,2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,Engineer,3
3031,2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M,Architect,3
3032,2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M,Architect,3
3033,2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,Analyst,1
3034,2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,Scientist,1
3035,2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,Scientist,2
3036,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,Architect,3
3037,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,Architect,3
3038,2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,Manager,3
3039,2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,Manager,3
3040,2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,Engineer,3
3041,2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,Engineer,3
3042,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,Engineer,2
3043,2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,Engineer,2
3044,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Engineer,3
3045,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,Engineer,3
3046,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,Engineer,3
3047,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,Engineer,3
3048,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Engineer,3
3049,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Engineer,3
3050,2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,Engineer,1
3051,2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,Engineer,2
3052,2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,Engineer,2
3053,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,Scientist,3
3054,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L,Scientist,3
3055,2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M,Analyst,2
3056,2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M,Analyst,2
3057,2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,Scientist,3
3058,2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,Scientist,3
3059,2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L,Analyst,1
3060,2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,Engineer,1
3061,2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,Scientist,2
3062,2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,Scientist,1
3063,2021,SE,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,Architect,3
3064,2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,Scientist,4
3065,2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,Scientist,2
3066,2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,Engineer,3
3067,2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M,Manager,4
3068,2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M,Manager,4
3069,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Engineer,3
3070,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Engineer,3
3071,2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S,Analyst,1
3072,2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M,Analyst,2
3073,2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,Scientist,3
3074,2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,Scientist,1
3075,2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,Scientist,2
3076,2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M,Engineer,3
3077,2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M,Engineer,3
3078,2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,Engineer,2
3079,2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,Engineer,2
3080,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Engineer,3
3081,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,Engineer,3
3082,2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,Architect,3
3083,2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,Architect,3
3084,2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Engineer,3
3085,2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,Engineer,3
3086,2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,Engineer,1
3087,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L,Engineer,3
3088,2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L,Engineer,3
3089,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,Scientist,3
3090,2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L,Scientist,3
3091,2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L,Other,3
3092,2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L,Other,3
3093,2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,Engineer,1
3094,2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,Analyst,1
3095,2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,Engineer,2
3096,2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,Engineer,2
3097,2022,MI,FT,Data Scientist,58000,EUR,60938,DE,100,DE,S,Scientist,2
3098,2022,SE,FT,Data Science Manager,249260,USD,249260,US,0,US,M,Manager,3
3099,2022,SE,FT,Data Science Manager,185400,USD,185400,US,0,US,M,Manager,3
3100,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Engineer,3
3101,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Engineer,3
3102,2022,MI,FT,Data Scientist,65000,GBP,80036,GB,50,GB,M,Scientist,2
3103,2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,Analyst,3
3104,2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,Analyst,3
3105,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Engineer,3
3106,2022,SE,FT,Machine Learning Engineer,100000,USD,100000,US,100,US,M,Engineer,3
3107,2022,SE,FT,Data Analyst,136260,USD,136260,US,100,US,M,Analyst,3
3108,2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M,Analyst,3
3109,2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,Scientist,3
3110,2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,Scientist,3
3111,2022,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,Engineer,3
3112,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
3113,2022,MI,FT,Data Engineer,110000,GBP,135446,GB,0,GB,M,Engineer,2
3114,2022,MI,FT,Data Engineer,85000,GBP,104663,GB,0,GB,M,Engineer,2
3115,2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,Analyst,3
3116,2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,Analyst,3
3117,2022,EN,FT,Data Engineer,129000,USD,129000,US,100,US,L,Engineer,1
3118,2022,EN,FT,Data Engineer,86000,USD,86000,US,100,US,L,Engineer,1
3119,2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,Engineer,1
3120,2020,EN,FT,Data Engineer,1000000,INR,13493,IN,100,IN,L,Engineer,1
3121,2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,Scientist,3
3122,2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,Scientist,3
3123,2022,SE,FT,Business Data Analyst,100000,USD,100000,US,100,US,L,Analyst,3
3124,2022,MI,FT,Data Scientist,25000,USD,25000,TR,50,TR,M,Scientist,2
3125,2022,MI,FT,Data Analyst,90000,SGD,65257,SG,50,SG,M,Analyst,2
3126,2022,MI,FT,AI Scientist,200000,USD,200000,US,100,US,M,Scientist,2
3127,2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,100,US,L,Other,1
3128,2022,MI,FT,Data Scientist,153000,USD,153000,US,100,US,L,Scientist,2
3129,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Engineer,3
3130,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Engineer,3
3131,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,Analyst,3
3132,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,Analyst,3
3133,2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M,Scientist,2
3134,2022,SE,FT,Data Scientist,160000,USD,160000,US,100,US,L,Scientist,3
3135,2022,SE,FT,Data Scientist,92000,USD,92000,US,100,US,L,Scientist,3
3136,2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,Engineer,3
3137,2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,Engineer,3
3138,2020,EN,FT,Data Analyst,20000,EUR,22809,PT,100,PT,M,Analyst,1
3139,2022,EN,FT,Data Analyst,15000,USD,15000,ID,0,ID,L,Analyst,1
3140,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Engineer,3
3141,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Engineer,3
3142,2022,SE,FT,Data Science Manager,193000,AUD,133766,AU,100,AU,L,Manager,3
3143,2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,0,US,L,Engineer,1
3144,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,Engineer,2
3145,2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,Engineer,2
3146,2022,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,Scientist,3
3147,2022,SE,FT,Data Scientist,148800,USD,148800,US,0,US,M,Scientist,3
3148,2022,SE,FT,Data Analyst,112900,USD,112900,US,0,US,M,Analyst,3
3149,2022,SE,FT,Data Analyst,90320,USD,90320,US,0,US,M,Analyst,3
3150,2022,SE,FT,ML Engineer,240000,USD,240000,US,0,US,M,Engineer,3
3151,2022,SE,FT,ML Engineer,160000,USD,160000,US,0,US,M,Engineer,3
3152,2022,SE,FT,Data Science Manager,300000,USD,300000,US,100,US,M,Manager,3
3153,2022,SE,FT,Data Science Manager,200000,USD,200000,US,100,US,M,Manager,3
3154,2022,MI,FT,Data Engineer,62500,EUR,65666,DE,50,DE,S,Engineer,2
3155,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,L,Scientist,2
3156,2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,0,GB,M,Engineer,2
3157,2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,0,GB,M,Engineer,2
3158,2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M,Scientist,2
3159,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,Analyst,3
3160,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Analyst,3
3161,2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,US,M,Manager,3
3162,2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M,Manager,3
3163,2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,Scientist,1
3164,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,Engineer,2
3165,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,Engineer,2
3166,2022,SE,FT,Data Scientist,215300,USD,215300,US,100,US,L,Scientist,3
3167,2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L,Scientist,3
3168,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,Engineer,3
3169,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,Engineer,3
3170,2022,SE,FT,Data Analyst,115934,USD,115934,US,0,US,M,Analyst,3
3171,2022,SE,FT,Data Analyst,81666,USD,81666,US,0,US,M,Analyst,3
3172,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Engineer,3
3173,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,Engineer,3
3174,2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M,Engineer,2
3175,2022,SE,FT,Data Analyst,164000,USD,164000,US,0,US,M,Analyst,3
3176,2022,SE,FT,Data Analyst,132000,USD,132000,US,0,US,M,Analyst,3
3177,2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
3178,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,Scientist,3
3179,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,Engineer,3
3180,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,Engineer,3
3181,2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,Other,2
3182,2022,MI,FT,ETL Developer,50000,EUR,52533,GR,0,GR,M,Other,2
3183,2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S,Engineer,4
3184,2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M,Engineer,3
3185,2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M,Engineer,3
3186,2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M,Architect,3
3187,2022,SE,FT,Data Architect,147800,USD,147800,US,100,US,M,Architect,3
3188,2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M,Engineer,3
3189,2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M,Engineer,3
3190,2022,SE,FT,Data Analyst,128875,USD,128875,US,100,US,M,Analyst,3
3191,2022,SE,FT,Data Analyst,93700,USD,93700,US,100,US,M,Analyst,3
3192,2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L,Other,4
3193,2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,100,GB,L,Engineer,1
3194,2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L,Engineer,3
3195,2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,Engineer,3
3196,2022,MI,FT,Data Analyst,40000,GBP,49253,GB,100,GB,M,Analyst,2
3197,2022,MI,FT,Data Analyst,30000,GBP,36940,GB,100,GB,M,Analyst,2
3198,2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M,Analyst,2
3199,2022,MI,FT,Data Analyst,30000,EUR,31520,ES,100,ES,M,Analyst,2
3200,2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,Engineer,2
3201,2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,Engineer,2
3202,2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,Engineer,2
3203,2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,Engineer,2
3204,2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,Engineer,2
3205,2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,Engineer,2
3206,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,Engineer,3
3207,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,Engineer,3
3208,2022,MI,FT,Data Analyst,40000,EUR,42026,GR,100,GR,M,Analyst,2
3209,2022,MI,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M,Analyst,2
3210,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,Engineer,2
3211,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,Engineer,2
3212,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,Scientist,3
3213,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Scientist,3
3214,2022,MI,FT,Data Engineer,60000,EUR,63040,ES,100,ES,M,Engineer,2
3215,2022,MI,FT,Data Engineer,45000,EUR,47280,ES,100,ES,M,Engineer,2
3216,2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M,Scientist,3
3217,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,Scientist,3
3218,2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,Scientist,2
3219,2022,MI,FT,Data Scientist,35000,GBP,43096,GB,0,GB,M,Scientist,2
3220,2022,MI,FT,Data Engineer,60000,EUR,63040,GR,100,GR,M,Engineer,2
3221,2022,MI,FT,Data Engineer,45000,EUR,47280,GR,100,GR,M,Engineer,2
3222,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,Engineer,2
3223,2022,MI,FT,Data Engineer,45000,GBP,55410,GB,100,GB,M,Engineer,2
3224,2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L,Engineer,2
3225,2022,SE,FT,Data Science Engineer,60000,USD,60000,AR,100,MX,L,Engineer,3
3226,2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M,Engineer,2
3227,2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,Engineer,2
3228,2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,Scientist,2
3229,2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,Scientist,2
3230,2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M,Manager,2
3231,2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M,Manager,2
3232,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Scientist,3
3233,2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,Scientist,3
3234,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,Analyst,2
3235,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,Analyst,2
3236,2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M,Engineer,3
3237,2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M,Engineer,3
3238,2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M,Engineer,4
3239,2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M,Engineer,4
3240,2022,MI,FT,Data Scientist,50000,GBP,61566,GB,0,GB,M,Scientist,2
3241,2022,MI,FT,Data Scientist,30000,GBP,36940,GB,0,GB,M,Scientist,2
3242,2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,Engineer,2
3243,2022,MI,FT,Data Engineer,40000,GBP,49253,GB,0,GB,M,Engineer,2
3244,2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M,Scientist,3
3245,2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M,Scientist,3
3246,2022,SE,FT,Data Analyst,124190,USD,124190,US,100,US,M,Analyst,3
3247,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Analyst,3
3248,2022,SE,FT,Data Engineer,181940,USD,181940,US,0,US,M,Engineer,3
3249,2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M,Engineer,3
3250,2022,SE,FT,Data Engineer,220110,USD,220110,US,0,US,M,Engineer,3
3251,2022,SE,FT,Data Engineer,160080,USD,160080,US,0,US,M,Engineer,3
3252,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L,Scientist,3
3253,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L,Scientist,3
3254,2022,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M,Analyst,2
3255,2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M,Analyst,2
3256,2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M,Analyst,3
3257,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,Analyst,3
3258,2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,Analyst,3
3259,2022,SE,FT,Data Analyst,120600,USD,120600,US,100,US,M,Analyst,3
3260,2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Scientist,2
3261,2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Scientist,2
3262,2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M,Engineer,2
3263,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Engineer,2
3264,2022,SE,FT,Data Analyst,102100,USD,102100,US,100,US,M,Analyst,3
3265,2022,SE,FT,Data Analyst,84900,USD,84900,US,100,US,M,Analyst,3
3266,2022,SE,FT,Data Scientist,136620,USD,136620,US,100,US,M,Scientist,3
3267,2022,SE,FT,Data Scientist,99360,USD,99360,US,100,US,M,Scientist,3
3268,2022,SE,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,Scientist,3
3269,2022,SE,FT,Data Scientist,80000,GBP,98506,GB,0,GB,M,Scientist,3
3270,2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M,Scientist,3
3271,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,Scientist,3
3272,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M,Engineer,1
3273,2022,EN,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M,Engineer,1
3274,2022,EX,FT,Data Analyst,130000,USD,130000,US,100,US,M,Analyst,4
3275,2022,EX,FT,Data Analyst,110000,USD,110000,US,100,US,M,Analyst,4
3276,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Analyst,3
3277,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,Analyst,3
3278,2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,US,M,Manager,3
3279,2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,US,M,Manager,3
3280,2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M,Scientist,3
3281,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,Scientist,3
3282,2022,SE,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,Engineer,3
3283,2022,SE,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,Engineer,3
3284,2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M,Scientist,3
3285,2022,SE,FT,Data Scientist,138600,USD,138600,US,100,US,M,Scientist,3
3286,2022,SE,FT,Data Architect,192400,USD,192400,CA,100,CA,M,Architect,3
3287,2022,SE,FT,Data Architect,90700,USD,90700,CA,100,CA,M,Architect,3
3288,2022,SE,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,Analyst,3
